BREME.DAT:  S. M. SELTZER, NATIONAL BUREAU OF STANDARDS, 5 SEP 84.
    57    30
  3.47899  3.93144  4.37537  5.16936  5.83162  6.39643
  6.88678  7.70231  8.34805  9.55139 10.38709 11.50004
 12.20791 12.71130 13.08735 13.61470 13.96827 14.49395
 14.78767 15.10453 15.27562 15.38451 15.45739 15.55569
 15.61595 15.69572 15.73846 15.78229 15.80683 15.82226
 15.83187 15.84382 15.84898  5.57726  5.48849  5.40581
  5.27020  5.16512  5.08041  5.00996  4.89788  4.81031
  4.64780  4.51684  4.34261  4.20315  4.08698  3.97714
  3.78810  3.62918  3.31795  3.10778  2.87406  2.77707
  2.74950  2.76208  2.85729  3.00184  3.41592  3.82832
  4.56733  5.19869  5.74187  6.21697  7.01430  7.66229
  8.86446  9.71416 10.86777 11.62217 12.16632 12.57851
 13.16491 13.56320 14.17112 14.50883 14.87721 15.07656
 15.20243 15.28830 15.40289 15.47376 15.56055 15.61126
 15.66342 15.70024 15.71778 15.72896 15.74303 15.75032
  5.42249  5.28671  5.17340  4.99934  4.87064  4.76974
  4.68744  4.55911  4.46095  4.28345  4.14764  3.96839
  3.82894  3.70657  3.59974  3.41767  3.26520  2.96695
  2.75067  2.49735  2.38460  2.34499  2.34705  2.42290
  2.54904  2.92337  3.30269  3.98510  4.58387  5.10326
  5.56067  6.33500  6.98356  8.17852  9.03778 10.22666
 11.02784 11.61478 12.06608 12.71845 13.16854 13.87303
 14.26529 14.69919 14.93502 15.08310 15.18654 15.32180
 15.40642 15.50663 15.56783 15.63091 15.68030 15.69961
 15.71312 15.73012 15.74045  5.27875  5.09363  4.94784
  4.73301  4.57943  4.46163  4.36707  4.22218  4.11337
